Datetime,Close,High,Low,Open,Volume,Ticker,Return,SMA_5,SMA_10,Volatility,Target
2025-05-07 16:00:00+00:00,434.0199890136719,434.0299987792969,433.30999755859375,433.6700134277344,264678,MSFT,0.0006570917074590898,433.5985961914063,433.8613006591797,0.0022408938870296553,1
2025-05-07 16:15:00+00:00,434.30499267578125,434.7200012207031,433.8599853515625,434.06988525390625,312460,MSFT,0.0006566602214728157,433.88959350585935,433.83180847167966,0.0021569435492396053,1
2025-05-07 16:30:00+00:00,435.3500061035156,435.54998779296875,434.2799987792969,434.3399963378906,519059,MSFT,0.00240617410657884,434.3094970703125,433.8957977294922,0.0022953303036698475,1
2025-05-07 16:45:00+00:00,435.8599853515625,436.0799865722656,435.0799865722656,435.3599853515625,281539,MSFT,0.0011714235463353706,434.65399169921875,433.9582977294922,0.002293515041349938,1
2025-05-07 17:00:00+00:00,436.0450134277344,436.19000244140625,435.54998779296875,435.9200134277344,302148,MSFT,0.0004245126471580374,435.1159973144531,434.1557983398437,0.0020680387759327503,0
2025-05-07 17:15:00+00:00,435.635009765625,436.0899963378906,434.95001220703125,436.07000732421875,194904,MSFT,-0.0009402782957803613,435.4390014648437,434.518798828125,0.0011452893038423446,0
2025-05-07 17:30:00+00:00,434.9049987792969,435.8299865722656,434.8599853515625,435.6400146484375,193385,MSFT,-0.0016757399427582698,435.5590026855469,434.72429809570315,0.0013145770057946893,0
2025-05-07 17:45:00+00:00,434.80999755859375,435.0199890136719,433.9075927734375,434.9800109863281,340839,MSFT,-0.00021844131699977343,435.4510009765625,434.8802490234375,0.0013207444131269849,0
2025-05-07 18:00:00+00:00,432.6700134277344,435.489990234375,432.25,434.6199951171875,445897,MSFT,-0.004921653464444509,434.81300659179686,434.73349914550784,0.0019970372418560284,1
2025-05-07 18:15:00+00:00,433.4800109863281,433.8988037109375,432.1506042480469,432.5899963378906,275810,MSFT,0.0018720908162244143,434.3000061035156,434.7080017089844,0.002098680818804878,1
2025-05-07 18:30:00+00:00,434.5172119140625,435.29998779296875,433.1199951171875,433.510009765625,469938,MSFT,0.002392730694488865,434.0764465332031,434.7577239990234,0.00223182837672997,1
2025-05-07 18:45:00+00:00,436.125,436.25,432.9800109863281,434.6000061035156,452807,MSFT,0.003700171228787852,434.32044677734376,434.9397247314453,0.0025044991212345167,0
2025-05-07 19:00:00+00:00,435.5899963378906,436.29998779296875,434.8999938964844,436.125,325038,MSFT,-0.0012267209220048203,434.4764465332031,434.96372375488284,0.0024473940185053165,0
2025-05-07 19:15:00+00:00,433.8399963378906,435.95001220703125,433.6900939941406,435.70001220703125,347005,MSFT,-0.004017539463056274,434.7104431152344,434.7617248535156,0.0027199558113692518,1
2025-05-07 19:30:00+00:00,436.4750061035156,438.1199951171875,433.6700134277344,433.9200134277344,744015,MSFT,0.006073690272606402,435.3094421386719,434.8047241210937,0.0034207072171060565,0
2025-05-07 19:45:00+00:00,433.489990234375,437.2491149902344,433.0,436.510009765625,1728605,MSFT,-0.006838915922788735,435.1039978027344,434.59022216796876,0.0040680778746749234,1
2025-05-08 13:30:00+00:00,438.54998779296875,441.1000061035156,437.6199951171875,437.92999267578125,4659501,MSFT,0.011672697576841307,435.5889953613281,434.95472106933596,0.005553222900790249,0
2025-05-08 13:45:00+00:00,438.010009765625,438.79998779296875,436.69000244140625,438.5950012207031,680580,MSFT,-0.0012312804523407772,436.072998046875,435.27472229003905,0.005584002246516875,0
2025-05-08 14:00:00+00:00,436.989990234375,438.6650085449219,436.5,437.9700927734375,452379,MSFT,-0.0023287584952585982,436.7029968261719,435.70671997070315,0.0053466640117491365,1
2025-05-08 14:15:00+00:00,437.739990234375,438.17999267578125,436.9136047363281,436.930908203125,423455,MSFT,0.0017162864522313193,436.95599365234375,436.1327178955078,0.005344088790139063,1
2025-05-08 14:30:00+00:00,437.8349914550781,438.2099914550781,436.989990234375,437.80999755859375,324179,MSFT,0.00021702659757516507,437.8249938964844,436.46449584960936,0.005324945585348181,0
2025-05-08 14:45:00+00:00,437.0,437.8800048828125,435.6600036621094,437.8699951171875,439826,MSFT,-0.0019070916472508914,437.51499633789064,436.5519958496094,0.005277555146173317,1
2025-05-08 15:00:00+00:00,438.0899963378906,438.1199951171875,436.1600036621094,436.94500732421875,304594,MSFT,0.002494270796088438,437.53099365234374,436.8019958496094,0.005295916330847975,1
2025-05-08 15:15:00+00:00,439.8900146484375,440.9689025878906,438.0199890136719,438.1400146484375,894813,MSFT,0.004108786609129833,438.1109985351562,437.40699768066406,0.005132141919922418,1
2025-05-08 15:30:00+00:00,443.1965026855469,443.3699951171875,439.4599914550781,440.0,960931,MSFT,0.007516624444753317,439.2023010253906,438.0791473388672,0.005295891014940264,0
